booking_id,customer_id,city,unit_size,start_date,end_date,duration_months,monthly_price,total_revenue,channel,repeat_customer
4055,4008,Espoo,Premium Climate,2025-03-24,2025-11-19,8,243.0,1944.0,Referral,0
4056,8679,Turku,Premium Climate,2026-03-14,2026-07-12,4,198.0,792.0,Website,0
4057,4804,Turku,Premium Climate,2024-06-26,2024-11-23,5,247.5,1237.5,Walk-in,0
4058,1040,Turku,Small Locker,2026-01-28,2026-11-24,10,56.1,561.0,Referral,1
4059,3203,Tampere,Small Locker,2025-08-28,2026-04-25,8,86.25,690.0,Website,1
4060,7186,Espoo,Small Locker,2025-10-01,2026-02-28,5,81.0,405.0,Google Ads,0
4061,9674,Turku,Premium Climate,2026-04-04,2026-07-03,3,198.0,594.0,Google Ads,1
4062,5327,Espoo,5m² Unit,2024-09-25,2024-11-24,2,135.0,270.0,Walk-in,1
4063,1990,Vantaa,5m² Unit,2025-07-02,2025-10-30,4,156.25,625.0,Referral,1
4064,4148,Tampere,Premium Climate,2025-11-23,2026-03-23,4,175.95,703.8,Google Ads,0
4065,7722,Espoo,Small Locker,2025-11-30,2025-12-30,1,68.85,68.85,Referral,0
4066,8866,Vantaa,Premium Climate,2026-04-23,2026-05-23,1,225.0,225.0,Website,0
4067,4686,Espoo,10m² Unit,2024-10-06,2025-06-03,8,202.5,1620.0,Google Ads,1
4068,8668,Vantaa,Small Locker,2025-09-11,2026-07-08,10,75.0,750.0,Partner,0
4069,2900,Vantaa,10m² Unit,2024-05-05,2024-12-01,7,234.38,1640.66,Google Ads,1
4070,2922,Helsinki,Small Locker,2024-12-14,2025-04-13,4,76.5,306.0,Website,1
4071,6047,Tampere,5m² Unit,2026-03-07,2026-08-04,5,115.0,575.0,Partner,1
4072,1880,Turku,5m² Unit,2025-09-04,2026-01-02,4,110.0,440.0,Walk-in,1
4073,3734,Espoo,5m² Unit,2025-12-08,2026-10-04,10,114.75,1147.5,Google Ads,1
4074,3373,Helsinki,5m² Unit,2024-11-28,2025-08-25,9,127.5,1147.5,Walk-in,1
4075,8717,Turku,Small Locker,2026-01-01,2026-08-29,8,56.1,448.8,Walk-in,1
4076,4582,Tampere,10m² Unit,2024-06-21,2025-06-16,12,215.62,2587.44,Partner,1
4077,1024,Turku,Premium Climate,2025-01-26,2025-06-25,5,168.3,841.5,Partner,0
4078,3458,Helsinki,Premium Climate,2024-10-15,2025-04-13,6,270.0,1620.0,Partner,1
4079,5068,Helsinki,Small Locker,2025-02-12,2025-11-09,9,76.5,688.5,Partner,1
4080,9072,Turku,Small Locker,2025-10-07,2026-03-06,5,66.0,330.0,Website,1
4081,5597,Espoo,10m² Unit,2026-01-30,2026-08-28,7,172.12,1204.84,Referral,1
4082,4473,Espoo,Premium Climate,2025-09-14,2026-01-12,4,243.0,972.0,Google Ads,0
4083,9059,Vantaa,Small Locker,2024-06-28,2024-07-28,1,93.75,93.75,Google Ads,1
4084,6180,Espoo,Premium Climate,2024-10-06,2025-02-03,4,243.0,972.0,Website,0
4085,9215,Helsinki,Small Locker,2025-05-29,2025-12-25,7,112.5,787.5,Walk-in,1
4086,8570,Espoo,5m² Unit,2024-11-16,2025-05-15,6,114.75,688.5,Referral,1
4087,6564,Helsinki,Premium Climate,2024-12-03,2025-04-02,4,229.5,918.0,Partner,1
4088,4575,Tampere,5m² Unit,2024-11-10,2025-06-08,7,97.75,684.25,Partner,1
4089,7577,Helsinki,10m² Unit,2024-12-11,2025-07-09,7,191.25,1338.75,Walk-in,1
4090,8699,Espoo,10m² Unit,2026-02-27,2027-02-22,12,172.12,2065.44,Website,1
4091,7798,Espoo,5m² Unit,2026-01-21,2026-11-17,10,114.75,1147.5,Website,0
4092,8028,Vantaa,Small Locker,2025-09-01,2026-04-29,8,75.0,600.0,Referral,0
4093,1144,Turku,Premium Climate,2024-09-10,2025-03-09,6,198.0,1188.0,Referral,0
4094,4724,Helsinki,Premium Climate,2024-12-07,2025-01-06,1,229.5,229.5,Walk-in,1
4095,6304,Helsinki,5m² Unit,2024-05-25,2024-07-24,2,187.5,375.0,Walk-in,0
4096,3962,Helsinki,Premium Climate,2026-03-16,2027-02-09,11,270.0,2970.0,Walk-in,1
4097,1598,Espoo,10m² Unit,2024-05-08,2025-01-03,8,253.12,2024.96,Google Ads,1
4098,4132,Turku,Small Locker,2026-03-20,2026-04-19,1,66.0,66.0,Partner,0
4099,8096,Vantaa,10m² Unit,2025-12-22,2026-03-22,3,159.38,478.14,Google Ads,1
4100,6753,Helsinki,10m² Unit,2025-11-09,2026-02-07,3,191.25,573.75,Referral,1
4101,8689,Turku,Premium Climate,2026-03-10,2026-10-06,7,198.0,1386.0,Walk-in,1
4102,4575,Espoo,Premium Climate,2026-02-20,2026-03-22,1,206.55,206.55,Walk-in,0
4103,3728,Turku,10m² Unit,2024-07-28,2024-10-26,3,206.25,618.75,Website,0
4104,3713,Vantaa,5m² Unit,2025-10-15,2025-12-14,2,125.0,250.0,Google Ads,0
4105,7067,Tampere,Small Locker,2024-06-23,2025-06-18,12,86.25,1035.0,Partner,1
4106,7006,Turku,Small Locker,2024-05-24,2024-07-23,2,82.5,165.0,Partner,1
4107,4385,Helsinki,Small Locker,2024-12-20,2025-11-15,11,76.5,841.5,Referral,0
4108,2107,Vantaa,Premium Climate,2026-04-12,2026-12-08,8,225.0,1800.0,Walk-in,1
4109,1754,Helsinki,10m² Unit,2026-04-10,2026-07-09,3,225.0,675.0,Walk-in,0
4110,2469,Espoo,10m² Unit,2024-05-23,2024-06-22,1,253.12,253.12,Website,0
4111,5929,Helsinki,5m² Unit,2024-11-05,2025-07-03,8,127.5,1020.0,Walk-in,0
4112,7972,Tampere,Small Locker,2025-04-08,2025-10-05,6,69.0,414.0,Google Ads,0
4113,6600,Vantaa,10m² Unit,2025-07-23,2026-04-19,9,234.38,2109.42,Walk-in,1
4114,8022,Turku,10m² Unit,2025-08-01,2025-11-29,4,206.25,825.0,Walk-in,0
4115,8089,Vantaa,10m² Unit,2026-03-16,2027-01-10,10,187.5,1875.0,Google Ads,0
4116,2329,Turku,5m² Unit,2025-05-18,2026-03-14,10,137.5,1375.0,Referral,1
4117,6498,Helsinki,Premium Climate,2026-03-26,2026-05-25,2,270.0,540.0,Walk-in,0
4118,6058,Turku,Premium Climate,2025-07-01,2025-12-28,6,247.5,1485.0,Google Ads,1
4119,2109,Turku,10m² Unit,2026-04-04,2026-11-30,8,165.0,1320.0,Website,1
4120,4821,Helsinki,10m² Unit,2024-06-11,2025-03-08,9,281.25,2531.25,Website,1
4121,5883,Helsinki,Premium Climate,2025-04-08,2025-08-06,4,270.0,1080.0,Partner,0
4122,3856,Tampere,Small Locker,2024-09-20,2024-10-20,1,69.0,69.0,Referral,1
4123,3395,Vantaa,10m² Unit,2025-08-03,2026-05-30,10,234.38,2343.8,Partner,0
4124,4226,Turku,5m² Unit,2026-02-18,2026-07-18,5,93.5,467.5,Partner,1
4125,6187,Helsinki,10m² Unit,2026-04-19,2026-08-17,4,225.0,900.0,Website,0
4126,1451,Vantaa,10m² Unit,2025-04-20,2025-05-20,1,187.5,187.5,Google Ads,0
4127,8038,Espoo,10m² Unit,2024-10-02,2024-11-01,1,202.5,202.5,Google Ads,0
4128,8335,Helsinki,Premium Climate,2026-02-02,2026-11-29,10,229.5,2295.0,Partner,1
4129,3687,Helsinki,10m² Unit,2025-09-16,2026-04-14,7,225.0,1575.0,Walk-in,0
4130,6636,Espoo,Premium Climate,2025-10-08,2025-11-07,1,243.0,243.0,Walk-in,1
4131,9072,Vantaa,Premium Climate,2025-04-10,2026-02-04,10,225.0,2250.0,Website,0
4132,8072,Helsinki,5m² Unit,2025-12-17,2026-06-15,6,127.5,765.0,Website,0
4133,9555,Turku,Small Locker,2025-11-19,2026-06-17,7,56.1,392.7,Partner,1
4134,8199,Turku,5m² Unit,2024-10-24,2024-12-23,2,110.0,220.0,Partner,1
4135,9998,Vantaa,5m² Unit,2024-07-19,2024-10-17,3,156.25,468.75,Walk-in,0
4136,8353,Espoo,5m² Unit,2024-11-12,2025-09-08,10,114.75,1147.5,Website,0
4137,2172,Vantaa,10m² Unit,2025-10-10,2026-06-07,8,187.5,1500.0,Google Ads,1
4138,3808,Turku,10m² Unit,2025-11-29,2026-03-29,4,140.25,561.0,Walk-in,1
4139,8217,Espoo,5m² Unit,2025-03-17,2025-10-13,7,135.0,945.0,Referral,0
4140,6987,Helsinki,10m² Unit,2024-07-13,2025-02-08,7,281.25,1968.75,Referral,0
4141,6047,Helsinki,Premium Climate,2024-06-05,2025-05-01,11,337.5,3712.5,Google Ads,1
4142,9011,Vantaa,Premium Climate,2024-06-07,2024-12-04,6,281.25,1687.5,Referral,0
4143,9348,Turku,Small Locker,2025-03-26,2025-10-22,7,66.0,462.0,Partner,0
4144,2070,Vantaa,Premium Climate,2025-03-30,2025-10-26,7,225.0,1575.0,Google Ads,1
4145,4718,Tampere,Small Locker,2024-10-09,2025-04-07,6,69.0,414.0,Walk-in,0
4146,5649,Turku,Premium Climate,2024-12-25,2025-06-23,6,168.3,1009.8,Website,0
4147,7597,Vantaa,Small Locker,2025-09-11,2026-08-07,11,75.0,825.0,Walk-in,0
4148,8566,Espoo,10m² Unit,2025-11-17,2026-06-15,7,172.12,1204.84,Referral,0
4149,6579,Vantaa,5m² Unit,2025-01-18,2025-04-18,3,106.25,318.75,Referral,0
4150,6456,Espoo,5m² Unit,2025-05-25,2026-02-19,9,168.75,1518.75,Referral,1
4151,4531,Tampere,Small Locker,2026-01-18,2026-08-16,7,58.65,410.55,Website,0
4152,4135,Vantaa,Premium Climate,2025-03-16,2025-07-14,4,225.0,900.0,Website,1
4153,8294,Helsinki,Premium Climate,2025-02-04,2025-05-05,3,229.5,688.5,Google Ads,0
4154,9530,Espoo,5m² Unit,2024-10-06,2024-12-05,2,135.0,270.0,Walk-in,0
4155,5364,Espoo,10m² Unit,2025-09-20,2026-02-17,5,202.5,1012.5,Walk-in,0
4156,7491,Vantaa,Small Locker,2024-05-18,2024-12-14,7,93.75,656.25,Walk-in,0
4157,6424,Espoo,Small Locker,2024-12-16,2025-05-15,5,68.85,344.25,Partner,1
4158,8587,Turku,10m² Unit,2025-08-10,2026-06-06,10,206.25,2062.5,Walk-in,1
4159,8333,Vantaa,Small Locker,2025-12-05,2026-06-03,6,63.75,382.5,Website,0
4160,6840,Vantaa,5m² Unit,2025-04-04,2025-11-30,8,125.0,1000.0,Referral,0
4161,6356,Helsinki,5m² Unit,2024-11-15,2025-08-12,9,127.5,1147.5,Walk-in,0
4162,2822,Espoo,5m² Unit,2025-12-27,2026-06-25,6,114.75,688.5,Partner,0
4163,5366,Turku,Small Locker,2024-10-28,2025-01-26,3,66.0,198.0,Referral,0
4164,3363,Turku,10m² Unit,2025-12-30,2026-08-27,8,140.25,1122.0,Referral,1
4165,7973,Helsinki,5m² Unit,2024-12-23,2025-09-19,9,127.5,1147.5,Website,0
4166,8969,Helsinki,Small Locker,2026-04-14,2027-04-09,12,90.0,1080.0,Website,0
4167,1431,Turku,Small Locker,2024-06-12,2025-05-08,11,82.5,907.5,Partner,0
4168,3816,Tampere,10m² Unit,2025-05-04,2025-06-03,1,215.62,215.62,Website,1
4169,4400,Espoo,10m² Unit,2025-03-20,2025-05-19,2,202.5,405.0,Walk-in,1
4170,2675,Helsinki,Small Locker,2025-02-27,2025-04-28,2,76.5,153.0,Partner,1
4171,8175,Vantaa,Premium Climate,2025-10-03,2026-05-31,8,225.0,1800.0,Google Ads,0
4172,7497,Vantaa,Premium Climate,2026-01-20,2026-05-20,4,191.25,765.0,Website,1
4173,7734,Espoo,10m² Unit,2024-09-30,2025-09-25,12,202.5,2430.0,Google Ads,0
4174,2098,Vantaa,10m² Unit,2025-02-10,2025-08-09,6,159.38,956.28,Partner,1
4175,9086,Tampere,10m² Unit,2024-05-23,2024-06-22,1,215.62,215.62,Google Ads,0
4176,2315,Espoo,Small Locker,2025-11-20,2026-10-16,11,68.85,757.35,Walk-in,0
4177,1061,Vantaa,Premium Climate,2024-11-20,2025-08-17,9,191.25,1721.25,Website,1
4178,5968,Espoo,10m² Unit,2026-03-26,2027-02-19,11,202.5,2227.5,Walk-in,0
4179,7946,Tampere,10m² Unit,2025-03-02,2025-07-30,5,172.5,862.5,Referral,0
4180,9623,Vantaa,Small Locker,2024-05-05,2024-11-01,6,93.75,562.5,Website,1
4181,9365,Turku,Premium Climate,2025-11-05,2026-01-04,2,168.3,336.6,Partner,0
4182,6485,Vantaa,5m² Unit,2025-11-18,2026-02-16,3,106.25,318.75,Walk-in,0
4183,9798,Turku,Small Locker,2025-02-25,2025-07-25,5,56.1,280.5,Referral,1
4184,9433,Vantaa,Small Locker,2025-08-23,2025-10-22,2,93.75,187.5,Google Ads,0
4185,5418,Turku,5m² Unit,2024-06-26,2024-11-23,5,137.5,687.5,Walk-in,1
4186,6300,Turku,10m² Unit,2025-04-07,2026-03-03,11,165.0,1815.0,Google Ads,1
4187,3368,Helsinki,10m² Unit,2025-05-03,2025-06-02,1,281.25,281.25,Referral,1
4188,5475,Vantaa,5m² Unit,2026-03-24,2026-07-22,4,125.0,500.0,Referral,0
4189,8723,Helsinki,Small Locker,2025-09-13,2026-01-11,4,90.0,360.0,Partner,1
4190,2097,Turku,10m² Unit,2025-04-09,2025-09-06,5,165.0,825.0,Website,0
4191,4276,Turku,10m² Unit,2025-06-22,2026-06-17,12,206.25,2475.0,Partner,0
4192,6975,Helsinki,10m² Unit,2026-03-14,2026-04-13,1,225.0,225.0,Referral,1
4193,9120,Tampere,Premium Climate,2024-08-12,2025-01-09,5,258.75,1293.75,Referral,1
4194,9551,Turku,Premium Climate,2026-01-14,2026-04-14,3,168.3,504.9,Website,0
4195,3811,Turku,10m² Unit,2025-02-16,2026-01-12,11,140.25,1542.75,Walk-in,0
4196,5433,Helsinki,Premium Climate,2025-11-21,2026-02-19,3,229.5,688.5,Website,1
4197,2981,Helsinki,10m² Unit,2026-04-19,2026-12-15,8,225.0,1800.0,Partner,1
4198,9517,Espoo,10m² Unit,2024-09-03,2025-06-30,10,202.5,2025.0,Referral,0
4199,8071,Turku,Small Locker,2024-11-26,2025-07-24,8,56.1,448.8,Referral,1
4200,9179,Espoo,Premium Climate,2025-04-28,2026-03-24,11,243.0,2673.0,Walk-in,1
4201,3677,Turku,Premium Climate,2025-05-16,2026-01-11,8,247.5,1980.0,Partner,1
4202,2437,Helsinki,10m² Unit,2024-11-03,2025-03-03,4,191.25,765.0,Referral,0
4203,1072,Vantaa,10m² Unit,2024-10-10,2024-11-09,1,187.5,187.5,Partner,1
4204,4536,Espoo,5m² Unit,2025-12-18,2026-06-16,6,114.75,688.5,Walk-in,1
4205,1383,Turku,Small Locker,2024-05-21,2024-11-17,6,82.5,495.0,Website,1
4206,9143,Espoo,5m² Unit,2024-12-27,2025-11-22,11,114.75,1262.25,Walk-in,0
4207,2843,Tampere,Small Locker,2025-04-23,2025-09-20,5,69.0,345.0,Walk-in,0
4208,2595,Vantaa,Premium Climate,2025-08-27,2025-11-25,3,281.25,843.75,Referral,0
4209,6439,Vantaa,10m² Unit,2025-07-19,2026-05-15,10,234.38,2343.8,Referral,1
4210,7103,Turku,10m² Unit,2024-06-26,2024-09-24,3,206.25,618.75,Referral,1
4211,3574,Turku,10m² Unit,2024-09-17,2024-12-16,3,165.0,495.0,Website,0
4212,9037,Helsinki,Small Locker,2025-09-29,2026-09-24,12,90.0,1080.0,Walk-in,1
4213,1479,Helsinki,10m² Unit,2024-11-04,2025-04-03,5,191.25,956.25,Walk-in,1
4214,8352,Espoo,Premium Climate,2025-06-27,2026-05-23,11,303.75,3341.25,Website,1
4215,5691,Tampere,Small Locker,2024-12-02,2025-03-02,3,58.65,175.95,Google Ads,0
4216,3491,Tampere,5m² Unit,2026-03-13,2027-03-08,12,115.0,1380.0,Website,0
4217,1091,Helsinki,Premium Climate,2025-03-04,2025-06-02,3,270.0,810.0,Partner,1
4218,5266,Vantaa,5m² Unit,2025-05-21,2025-12-17,7,156.25,1093.75,Partner,1
4219,7676,Vantaa,5m² Unit,2025-02-16,2026-01-12,11,106.25,1168.75,Website,0
4220,3445,Vantaa,10m² Unit,2025-08-06,2026-03-04,7,234.38,1640.66,Website,0
4221,8264,Helsinki,5m² Unit,2025-10-22,2026-03-21,5,150.0,750.0,Referral,0
4222,7232,Helsinki,Small Locker,2025-01-08,2025-10-05,9,76.5,688.5,Walk-in,1
4223,4659,Vantaa,10m² Unit,2026-02-21,2026-04-22,2,159.38,318.76,Google Ads,0
4224,7887,Espoo,Small Locker,2025-11-27,2026-01-26,2,68.85,137.7,Referral,1
4225,1457,Vantaa,5m² Unit,2025-06-25,2026-02-20,8,156.25,1250.0,Referral,0
4226,1476,Tampere,Small Locker,2025-08-04,2026-04-01,8,86.25,690.0,Website,0
4227,4929,Tampere,10m² Unit,2025-08-09,2026-03-07,7,215.62,1509.34,Website,1
4228,7901,Helsinki,10m² Unit,2024-07-17,2024-11-14,4,281.25,1125.0,Google Ads,1
4229,5789,Helsinki,Small Locker,2025-10-29,2026-03-28,5,90.0,450.0,Partner,0
4230,6545,Tampere,10m² Unit,2026-04-22,2027-01-17,9,172.5,1552.5,Google Ads,1
4231,1252,Espoo,10m² Unit,2025-09-08,2026-08-04,11,202.5,2227.5,Walk-in,0
4232,3626,Vantaa,10m² Unit,2024-08-10,2024-11-08,3,234.38,703.14,Referral,1
4233,2470,Vantaa,5m² Unit,2024-12-31,2025-07-29,7,106.25,743.75,Google Ads,1
4234,3222,Helsinki,5m² Unit,2024-05-28,2024-07-27,2,187.5,375.0,Google Ads,0
4235,3960,Helsinki,Premium Climate,2024-11-08,2025-08-05,9,229.5,2065.5,Website,0
4236,5051,Turku,Small Locker,2025-01-12,2025-03-13,2,56.1,112.2,Walk-in,1
4237,2291,Helsinki,10m² Unit,2026-02-23,2026-07-23,5,191.25,956.25,Referral,0
4238,4446,Turku,5m² Unit,2024-11-09,2024-12-09,1,93.5,93.5,Google Ads,1
4239,3122,Turku,10m² Unit,2025-07-05,2025-11-02,4,206.25,825.0,Partner,0
4240,1345,Turku,Small Locker,2025-04-03,2025-11-29,8,66.0,528.0,Google Ads,0
4241,2154,Tampere,10m² Unit,2026-01-14,2026-02-13,1,146.62,146.62,Referral,1
4242,3134,Espoo,5m² Unit,2024-10-31,2025-10-26,12,135.0,1620.0,Partner,1
4243,4298,Vantaa,Small Locker,2025-06-12,2025-11-09,5,93.75,468.75,Google Ads,0
4244,2630,Vantaa,Premium Climate,2025-05-17,2025-08-15,3,281.25,843.75,Referral,0
4245,8602,Turku,5m² Unit,2026-04-06,2026-11-02,7,110.0,770.0,Website,1
4246,5122,Turku,Premium Climate,2024-05-18,2025-02-12,9,247.5,2227.5,Google Ads,0
4247,8953,Vantaa,5m² Unit,2025-01-03,2025-11-29,11,106.25,1168.75,Partner,1
4248,4147,Turku,Premium Climate,2025-05-30,2026-05-25,12,247.5,2970.0,Google Ads,1
4249,7821,Turku,Small Locker,2026-02-16,2026-07-16,5,56.1,280.5,Website,0
4250,6330,Espoo,5m² Unit,2025-11-11,2026-05-10,6,114.75,688.5,Referral,0
4251,6773,Helsinki,Small Locker,2026-04-07,2026-06-06,2,90.0,180.0,Website,1
4252,6655,Tampere,5m² Unit,2025-08-29,2026-03-27,7,143.75,1006.25,Walk-in,0
4253,2758,Vantaa,Small Locker,2024-09-05,2025-08-31,12,75.0,900.0,Partner,1
4254,2374,Helsinki,Small Locker,2025-06-04,2025-07-04,1,112.5,112.5,Google Ads,1
4255,6248,Helsinki,Small Locker,2025-07-17,2026-06-12,11,112.5,1237.5,Referral,0
4256,5038,Espoo,5m² Unit,2025-06-29,2026-05-25,11,168.75,1856.25,Partner,0
4257,8270,Vantaa,Small Locker,2026-04-08,2026-11-04,7,75.0,525.0,Referral,0
4258,5474,Espoo,Small Locker,2024-11-19,2025-06-17,7,68.85,481.95,Walk-in,1
4259,5606,Tampere,Small Locker,2025-05-05,2026-01-30,9,86.25,776.25,Partner,1
4260,1300,Tampere,Small Locker,2024-09-08,2025-01-06,4,69.0,276.0,Google Ads,0
4261,2659,Espoo,Premium Climate,2025-12-11,2026-12-06,12,206.55,2478.6,Referral,1
4262,4780,Helsinki,Premium Climate,2025-11-02,2026-05-31,7,229.5,1606.5,Partner,0
4263,1357,Vantaa,5m² Unit,2024-11-30,2025-06-28,7,106.25,743.75,Website,1
4264,6529,Helsinki,Premium Climate,2024-11-11,2025-01-10,2,229.5,459.0,Partner,1
4265,8705,Vantaa,5m² Unit,2025-04-19,2025-12-15,8,125.0,1000.0,Walk-in,0
4266,8719,Turku,5m² Unit,2025-12-21,2026-09-17,9,93.5,841.5,Referral,0
4267,6529,Turku,10m² Unit,2025-10-26,2026-10-21,12,165.0,1980.0,Referral,1
4268,1875,Espoo,Small Locker,2025-02-24,2025-08-23,6,68.85,413.1,Referral,0
4269,2574,Espoo,5m² Unit,2024-11-10,2025-01-09,2,114.75,229.5,Website,1
4270,1793,Turku,Premium Climate,2026-01-13,2026-07-12,6,168.3,1009.8,Referral,1
4271,1743,Turku,Premium Climate,2025-06-07,2026-01-03,7,247.5,1732.5,Partner,0
4272,6182,Helsinki,Small Locker,2025-12-26,2026-11-21,11,76.5,841.5,Google Ads,0
4273,9569,Espoo,5m² Unit,2024-08-20,2025-04-17,8,168.75,1350.0,Referral,0
4274,7572,Turku,Small Locker,2025-03-16,2025-07-14,4,66.0,264.0,Google Ads,1
4275,3189,Espoo,10m² Unit,2024-07-03,2024-08-02,1,253.12,253.12,Referral,1
4276,7822,Espoo,Small Locker,2024-05-21,2025-04-16,11,101.25,1113.75,Referral,0
4277,9327,Helsinki,Premium Climate,2024-12-29,2025-09-25,9,229.5,2065.5,Website,1
4278,6461,Espoo,Small Locker,2024-09-12,2024-11-11,2,81.0,162.0,Google Ads,1
4279,4583,Tampere,10m² Unit,2026-03-14,2026-08-11,5,172.5,862.5,Referral,0
4280,3770,Tampere,Premium Climate,2024-08-07,2024-09-06,1,258.75,258.75,Walk-in,0
4281,8155,Turku,5m² Unit,2024-08-06,2025-06-02,10,137.5,1375.0,Walk-in,1
4282,1946,Turku,5m² Unit,2025-09-01,2026-01-29,5,110.0,550.0,Google Ads,0
4283,1796,Turku,5m² Unit,2025-08-17,2026-06-13,10,137.5,1375.0,Referral,1
4284,6315,Espoo,Premium Climate,2025-09-30,2026-07-27,10,243.0,2430.0,Google Ads,0
4285,7394,Turku,Premium Climate,2026-02-21,2026-12-18,10,168.3,1683.0,Google Ads,1
4286,3379,Tampere,Premium Climate,2024-08-02,2025-07-28,12,258.75,3105.0,Referral,1
4287,7422,Espoo,Premium Climate,2024-11-21,2025-11-16,12,206.55,2478.6,Partner,0
4288,5493,Turku,Premium Climate,2025-06-24,2026-02-19,8,247.5,1980.0,Website,0
4289,7433,Helsinki,Premium Climate,2026-01-09,2026-05-09,4,229.5,918.0,Google Ads,0
4290,2573,Vantaa,Premium Climate,2024-08-18,2025-08-13,12,281.25,3375.0,Partner,0
4291,8686,Tampere,Small Locker,2025-10-12,2025-11-11,1,69.0,69.0,Partner,1
4292,4006,Espoo,10m² Unit,2025-08-16,2025-12-14,4,253.12,1012.48,Referral,0
4293,7493,Helsinki,10m² Unit,2026-03-04,2026-08-31,6,225.0,1350.0,Referral,1
4294,5778,Tampere,5m² Unit,2024-07-04,2024-12-31,6,143.75,862.5,Website,1
4295,6492,Tampere,Small Locker,2025-06-23,2026-03-20,9,86.25,776.25,Website,0
4296,2382,Vantaa,10m² Unit,2025-05-24,2025-11-20,6,234.38,1406.28,Referral,1
4297,9113,Turku,Small Locker,2025-01-18,2025-12-14,11,56.1,617.1,Website,1
4298,2543,Turku,Small Locker,2026-01-28,2026-08-26,7,56.1,392.7,Google Ads,1
4299,8091,Helsinki,10m² Unit,2025-12-18,2026-02-16,2,191.25,382.5,Referral,1
4300,4829,Espoo,Small Locker,2025-04-06,2025-07-05,3,81.0,243.0,Google Ads,1
4301,9852,Helsinki,10m² Unit,2024-11-28,2025-03-28,4,191.25,765.0,Walk-in,0
4302,1064,Vantaa,5m² Unit,2025-05-24,2025-09-21,4,156.25,625.0,Walk-in,1
4303,7135,Tampere,Small Locker,2024-12-10,2025-08-07,8,58.65,469.2,Partner,0
4304,9240,Vantaa,Premium Climate,2025-12-21,2026-04-20,4,191.25,765.0,Referral,0
4305,2352,Tampere,10m² Unit,2025-07-19,2025-12-16,5,215.62,1078.1,Partner,1
4306,6333,Tampere,10m² Unit,2024-12-02,2025-05-01,5,146.62,733.1,Walk-in,0
4307,4498,Espoo,Premium Climate,2024-07-09,2024-09-07,2,303.75,607.5,Referral,0
4308,7874,Espoo,5m² Unit,2025-06-03,2025-09-01,3,168.75,506.25,Referral,1
4309,4997,Espoo,Small Locker,2024-06-24,2024-12-21,6,101.25,607.5,Google Ads,1
4310,2730,Tampere,10m² Unit,2025-03-20,2026-01-14,10,172.5,1725.0,Walk-in,0
4311,6411,Turku,5m² Unit,2024-10-30,2025-02-27,4,110.0,440.0,Partner,0
4312,8621,Turku,10m² Unit,2024-08-16,2025-02-12,6,206.25,1237.5,Referral,0
4313,5741,Tampere,5m² Unit,2024-05-07,2024-08-05,3,143.75,431.25,Google Ads,1
4314,9786,Tampere,10m² Unit,2025-01-18,2025-06-17,5,146.62,733.1,Walk-in,1
4315,3487,Helsinki,5m² Unit,2025-10-04,2026-09-29,12,150.0,1800.0,Google Ads,1
4316,9457,Espoo,Premium Climate,2025-06-10,2026-02-05,8,303.75,2430.0,Partner,1
4317,6348,Tampere,10m² Unit,2026-03-13,2026-06-11,3,172.5,517.5,Partner,1
4318,4967,Turku,10m² Unit,2025-03-04,2025-04-03,1,165.0,165.0,Referral,1
4319,9823,Helsinki,5m² Unit,2026-01-12,2027-01-07,12,127.5,1530.0,Website,1
4320,8019,Vantaa,10m² Unit,2025-04-17,2025-07-16,3,187.5,562.5,Referral,0
4321,3017,Helsinki,Premium Climate,2026-02-24,2026-05-25,3,229.5,688.5,Google Ads,0
4322,8103,Helsinki,Small Locker,2024-09-25,2025-01-23,4,90.0,360.0,Referral,1
4323,9081,Tampere,10m² Unit,2025-10-20,2025-12-19,2,172.5,345.0,Partner,1
4324,8786,Helsinki,5m² Unit,2026-04-21,2026-07-20,3,150.0,450.0,Partner,0
4325,6642,Tampere,Premium Climate,2026-04-15,2027-03-11,11,207.0,2277.0,Partner,0
4326,1296,Espoo,10m² Unit,2025-05-08,2025-10-05,5,253.12,1265.6,Website,0
4327,9644,Tampere,5m² Unit,2026-02-12,2026-12-09,10,97.75,977.5,Partner,1
4328,9316,Espoo,Small Locker,2025-09-27,2026-07-24,10,81.0,810.0,Google Ads,0
4329,4989,Tampere,10m² Unit,2025-05-20,2026-01-15,8,215.62,1724.96,Referral,1
4330,1528,Helsinki,10m² Unit,2024-06-20,2025-05-16,11,281.25,3093.75,Partner,0
4331,8772,Turku,Premium Climate,2025-06-15,2025-10-13,4,247.5,990.0,Walk-in,0
4332,5231,Tampere,Premium Climate,2026-02-24,2026-03-26,1,175.95,175.95,Partner,0
4333,7550,Espoo,Small Locker,2024-08-10,2025-01-07,5,101.25,506.25,Website,0
4334,4274,Vantaa,Premium Climate,2025-02-09,2025-03-11,1,191.25,191.25,Website,1
4335,8309,Helsinki,Premium Climate,2025-12-25,2026-10-21,10,229.5,2295.0,Partner,1
4336,5098,Vantaa,Small Locker,2026-04-10,2026-11-06,7,75.0,525.0,Google Ads,1
4337,9067,Vantaa,Premium Climate,2025-03-25,2025-12-20,9,225.0,2025.0,Referral,1
4338,3366,Espoo,10m² Unit,2025-05-24,2026-04-19,11,253.12,2784.32,Website,1
4339,2142,Tampere,5m² Unit,2024-10-13,2024-11-12,1,115.0,115.0,Referral,1
